,text,author_id
20,RT @PeterSpafford: WRITING ON AIR 2022 STARTS IN JUST OVER 2 WEEKS. 58 shows all broadcast on ELFM from @ChapelFM &amp; made by local writers/r…,482101679
21,RT @NoShoSto: Today at 3pm! Join us @FConstitutional for our #shortstory showcase with guest @NaomiBooth for @FarsleyLit,482101679
22,RT @sunnybankmills: Today at 1pm. Join us @FConstitutional for a double poet header for @FarsleyLit. It's free.,482101679
23,Another brilliant weekend @FarsleyLit  - might be biased but there you go! https://t.co/GQWDHEt37I,482101679
24,"So pleased for, and proud of, the wonderful @redladder and its team led by @RedDixon57 and Chris Lloyd. This is so well deserved #Leeds #LetsCreate https://t.co/IETR7ya5Ff",482101679
25,"RT @leedsfilmfest: It's finally here! Today the 36th Leeds International Film Festival officially begins, for a 15-day journey into the bes…",482101679
26,Event. Join us this Saturday (5th) for the Northern Short Story Festival Academy Showcase 2022 with Naomi Booth - https://t.co/v8pW0KWbp1 https://t.co/iGTRNHweMG,482101679
27,RT @NoShoSto: So excited to be @FarsleyLit this Saturday at 3pm! The @NoShoSto Academy's talented writers will be reading their work alongs…,482101679
28,RT @MattAbbottPoet: June Pearce worked at @sunnybankmills in the 1950s. I wrote a poem in response to her oral history recording as part of…,482101679
29,"RT @PeterSpafford: Leyla will be brilliant BUT ALSO Poppy Jennings, @pamela__crowe Caitlin McKenna. This Sat 7.30, come on down, poets!  3…",482101679
30,RT @TrumanBooks: Last chance for tickets for our event tomorrow night with these lovely authors - @millyjohnson @40somethingfkup @Bond2Caro…,482101679
31,"RT @nymphsandthugs: 💥 ONE WEEK TO GO 💥

join us at @FConstitutional for the final #Tubthumping of the year! starring @JasmineGardosi &amp; @lou…",482101679
32,Just popped into The School of Sew  in #Farsley. It's only #EsmeYoung having tea and cake with Amanda from @TrumanBooks #BookSigning for @FarsleyLit! https://t.co/YPDN8icix2,482101679
33,"RT @nymphsandthugs: 📆 our hat-trick of events for November! some top-quality wordsmiths coming to Leeds, to whisk us all away for the eveni…",482101679
34,Bernard did so much for culture in the city. Very sad news indeed. https://t.co/Yhg5oP7jic,482101679
35,RT @yorkshiretongue: OK #WritingCommunity I've had a recommendation to read some #Hemingway probability some of his short stories. Any reco…,482101679
36,"Join us on Saturday 5th November, 3pm @FConstitutional for the Northern Short Story Festival Academy Showcase 2022. Part of @FarsleyLit - https://t.co/p1FUz5LDmj Supported by @LeedsArts and @WalterSwanTrust @LeedsInspired #ShortStory #AmReading #AmWriting #Farsley #Leeds https://t.co/KK4CworBxT",482101679
37,RT @NoShoSto: Two weeks today and we're @FarsleyLit with a host of talented writers from the @NoShoSto Academy who will be reading their wo…,482101679
38,"RT @TrumanBooks: Last night the lovely people @BBCLeeds invited me in to talk all things Farsley Lit Fest - listen to the clip here - 
http…",482101679
39,"RT @RememberOluwale: We do have a waiting list for this event, but there are some places on the @HeritageWalker tour around David’s places…",482101679
40,RT @nymphsandthugs: 💥 2 WEEKS TO GO 💥 join us at @FConstitutional for the 6th installment of #Tubthumping - a rip-roaring evening of spoken…,482101679
41,@Jambeanie @ChristmasBkSwap https://t.co/OMyc2nhZX5,482101679
42,"RT @Quantum_Sauce: 6️⃣ days left, til @Quantum_Sauce puts the Science in the Story for @FarsleyLit Fest!

26th Oct, @FConstitutional! 📚 BOO…",482101679
43,"RT @LeedsInspired: The newest city literature festival starts this week!
Not too late to get tickets for events at all these lovely Farsley…",482101679
44,@Jambeanie @ChristmasBkSwap It really is. Keep an eye on SBM socials. Opportunity coming up shortly.,482101679
45,RT @TheBookerPrizes: We are delighted to announce that the WINNER of the #BookerPrize2022 is ‘The Seven Moons of Maali Almeida ’ by Shehan…,482101679
46,"@ChristmasBkSwap Yes, of course! I work at Sunny Bank Mills now. Love it.",482101679
47,@ChristmasBkSwap Ah Janine! Great to be back in touch. X,482101679
48,@ChristmasBkSwap Yes please. I don't have a personal account. I'm Fiona.,482101679
49,@ChristmasBkSwap Yes please. I missed this last year.,482101679
50,"RT @ChristmasBkSwap: The CHRISTMAS BOOK SWAP 2022 is OPEN!❤️📚🎄
Let us know if you want to be included in the draw this year by 24 NOV (twee…",482101679
51,"RT @Quantum_Sauce: 👚What's the most #sustainable way to shop for your shirt?

🐝Hot on the heels of @sewingbee's Esme Young, @UoLDesign's Ma…",482101679
52,RT @nymphsandthugs: 📅 LEEDS FOLK! we're announcing not one but two mouth-wateringly good spoken word poetry events for you in November...…,482101679
53,"RT @NaomiBooth: Delighted to be reading alongside the brilliant @NoShoSto Academy writers at this year's @FarsleyLit. Leeds folk, come down…",482101679
54,RT @MattAbbottPoet: i'm delivering two FREE #RLWC21 workshops in Leeds this week! family-friendly after-school sessions exploring the poeti…,482101679
55,"RT @NoShoSto: Our talented Academy writers will be showcasing their writing as part of @FarsleyLit - 3pm, 5th Nov - hosted by author @AnnaR…",482101679
56,RT @NoShoSto: Thank you to all the #shortstory writers who applied to join our Academy. We're really looking forward to reading your submis…,482101679
57,RT @WalterSwanTrust: Great conversation yesterday about Kay Mellor at @ilkleylitfest led by @YvetteHWriter with excellent input from @NickA…,482101679
58,RT @Quantum_Sauce: 🧜🏼‍♂️Investigating River Gods in @Ben_Aaronovitch's #RiversOfLondon sounds a bit risky... Better done with satellites in…,482101679
59,RT @TrumanBooks: What he said 👇👇👇,482101679
60,"RT @MickMcCann01: Join us &lt; @ArmleyPress &gt; for the launch of @JohnLakeAP02 's new thriller, Before the Gulf. I promise that you'll have fun…",482101679
61,"So great to see #LKJ back in #Leeds @JamaicaLeeds
#OutOfManyLit #OutOfManyFestival. He might be sitting down but he's lost none of his power. A privilege to hear him read. https://t.co/o72Urcy6NO",482101679
62,"@StuHennigan @HeadingleyBooks @LeedsLit @HPBCLeeds @FictionsOEK that's amazing, Stu! Huge congratulations.",482101679
63,RT @StuHennigan: @BigBookend @HeadingleyBooks  @LeedsLit @HPBCLeeds  @FictionsOEK ICYMI some amazing news yesterday 👇👇👇👇👇👇,482101679
64,Less than 24 hours now. Closes at midnight tonight! https://t.co/obrK4W3vOl,482101679
65,"RT @HarrogateFest: 📢 Calling all writers in the North! 

Free online workshops from our friends at @NoShoSto 👇",482101679
66,"RT @PeterSpafford: Lovely to chat to Poppy, Caitlin &amp; Elijah re blossoming new poetry scene in Leeds. https://t.co/RO4021xGeM @IMcMillan @l…",482101679
67,RT @ScriptYorkshire: Such a great opportunity. #ShortStory writers get your applications in!,482101679
68,A lovely evening of poetry and warm conversation with @olivesenior and #SimonArmitage. Catch the rest of #OutOfManyFestival this week  from @JamaicaLeeds #Leeds https://t.co/nCxYuRTNZc,482101679
69,RT @WalterSwanTrust: We’re so proud to be a supporter of this:,482101679
70,Short Story Writers! This is Your Last Chance to Apply to Join The Northern Short Story Festival's Academy. It's totally free! Submissions close on Friday. - https://t.co/wH3OAwVOCe @Noshosto @leedsarts @walterswantrust @FirstStory @NewWritingNorth @ScriptYorkshire https://t.co/ICgZDsgnxn,482101679
71,"RT @NoShoSto: Northern #ShortStory #Writers! We want to help you take your writing to the next level. 6 FREE online workshops, 1 per month…",482101679
72,"RT @joonLT: Great opportunity for short story writers. Deadline in one week!
#shortStory",482101679
73,RT @BradfordLitFest: Northern short story writers! Don't miss this fantastic opportunity. One week left to apply.,482101679
74,RT @NoShoSto: Just 1 week to go to apply to join our #ShortStory Academy! Are you a #Writer based in the North of England who wants to take…,482101679
75,"RT @nymphsandthugs: 🔥 TONIGHT 🔥

join us at @FConstitutional in West Leeds for a rip-roaring evening of spoken word poetry! our 5th #Tubthu…",482101679
76,Calling #ShortStory #Writers! Submissions to The Northern Short Story Festival's Academy close in just 2 weeks! It's free and open to all short story writers based in the North of England. Apply now!  - https://t.co/eAOXt3AhZX https://t.co/SkRpELelrc,482101679
77,"RT @WritersNorthern: The @NoShoSto academy is open for entries and this year writers from across the North can apply!

Spend 6 months honin…",482101679
78,"Such sad news. We've lost a brilliant writer. 
Dame #HilaryMantel RIP https://t.co/sY9ujZp5lk",482101679
79,"This is going to be amazing! Well, it already is!! Get involved #Leeds and let's celebrate our very own year of culture @LEEDS_2023 https://t.co/zV1Vqow2BB",482101679
80,RT @FirstStory: Applications for the Northern Short Story Academy are now open until Friday 7th October 2022! Get involved 👇,482101679
81,RT @NoShoSto: There's just over 2 weeks to go to get your application into the @NoShoSto academy. It's free and open to all #ShortStory #Wr…,482101679
82,"@MickMcCann01 Thank you, Mick. That means a lot. X",482101679
83,Writers! Have you applied to join the Northern Short Story Festival's Academy yet? Submissions close Oct 7th - https://t.co/EhSgUJvEWd https://t.co/CiUICgq8NU,482101679
84,"RT @nymphsandthugs: 💥 2 WEEKS TO GO! join us at @FConstitutional on Thu 29 Sep for our 5th installment of #Chelping. as always, we bring na…",482101679
85,"RT @troublewitmill: INK SLINGERS - Farsley Literature Festival.
📖 📖 📖
A brand new lit fest for West Leeds.
18 October - 22 November 2022.…",482101679
86,FREE launch event of @FarsleyLit on Friday @FConstitutional. Think we need a bit of cheering up right now. https://t.co/d30swKRahK,482101679
87,Great to see @FarsleyLit has been born! Nice work @TrumanBooks @troublewitmill. https://t.co/xodRPFopFI,482101679
88,"RT @lippice: End of the month, looking forward to doing this. @ChemistryPoetry @LeedsInspired @BBCLeeds @RadioAndrewE @LeedsPhilandLit @Lee…",482101679
89,RT @goddard_bethan: A great opportunity for any writers based in the North of England,482101679
90,RT @FConstitutional: 💥FREE SHOW! We're launching Farsley Lit Fest with a hilarious new show from @benmoor (The Queen's Gambit) and @MsJoNea…,482101679
91,Great job opportunity at the fabulous @FirstStory 👇👇👇 https://t.co/NESgdmE6B4,482101679
92,"@JohnLakeAP02 @ArmleyPress @MickMcCann01 @jamesjamesbrown @RussLitten @ChrisNickson2 @ClareDChambers @TonyZiemek @hotchiefaction @yatesman @LeedsReTweet Great to hear this, John!",482101679
93,"RT @JohnLakeAP02: My new novel, out 20 Sept. It's been a while...
@ArmleyPress @MickMcCann01 @jamesjamesbrown @BigBookend @RussLitten @Chri…",482101679
94,@WovenByHand @sunnybankmills Really loved the day and I can't wait to come back and weave some more. Thank you.,482101679
95,"@WovenByHand @sunnybankmills Well chuffed with my effort, Agnis - and have amazed husband at what I created! F",482101679
96,"RT @LeedsCivicTrust: ❤️We may never find the original, but beyond overjoyed to see David's blue plaque arrive - come and see it for yoursel…",482101679
97,"RT @leedslibraries: Celebrate the literature &amp; culture of #Ukraine

Featuring Ukrainian writers @AKurkov, Iryna Shuvalova, Kateryna Babkina…",482101679
98,Writers! Apply to join the Northern Short Story Festival's Academy. Take your writing to the next level! - https://t.co/YdL6dezote @NoShoSto https://t.co/pyN9IyVIZU,482101679
0,"Kind of a weird one in Nashville, but nice win for the Sens this afternoon. 

Getting 3 out of 4 points on this mini road trip was good, considering they came into it off that flat game against LA. 

And that flight back to Ottawa with their dads should be a lot of fun now.",74322237
1,"RT @EverydaySens: Thomas Chabot is furious about a missed call, and he accidentally slashes Hamonic across the face. 😳 https://t.co/4JDCu6A…",74322237
2,RT @GettySport: Flowers and a portrait in memory of American journalist Grant Wahl are placed in the media tribune ahead of the quarterfina…,74322237
3,RT @DVNJr: I'm devastated by the loss of Grant Wahl. He was a peerless journalist and kind man whose coverage of soccer was fair an fearles…,74322237
4,RT @celinegounder: I am so thankful for the support of my husband @GrantWahl's soccer family &amp; of so many friends who've reached out tonigh…,74322237
5,"RT @ian_mendes: The Sens took their fans on an emotional roller coaster last night in Dallas.

It was a game featuring equal parts optimism…",74322237
6,@Morganleigh917 Man...I have no recollection of saying that. But definitely believe you. Perhaps @DownGoesBrown remembers the context of that comment from our pod?,74322237
7,"The Sens took their fans on an emotional roller coaster last night in Dallas.

It was a game featuring equal parts optimism and hopelessness.

They showed resilience, but ultimately came up just short.

And it felt like a perfect microcosm for this season. https://t.co/zBx9a38h2P",74322237
8,This game makes no sense.,74322237
9,"RT @SaadYousuf126: Kind of a massive power play here for the Stars. Down 3-2, 8:16 left",74322237
10,Scratch Alex DeBrincat setting up Travis Hamonic in the slot for a goal off your 2022 Sens bingo card.,74322237
